subframe_nums,imu_acc_noise_std,imu_gyr_noise_std,pts_used,opt_iter_count,rematch_num
1,0.045040,0.006080,8158,4,3
1,0.046115,0.006618,7045,4,3
2,0.051790,0.009456,6433,2,3
2,0.049890,0.008505,5792,4,4
2,0.050211,0.008666,5077,4,4
2,0.049959,0.008540,4125,2,3
2,0.050588,0.008855,3485,4,4
1,0.048726,0.007923,2821,2,3
1,0.044021,0.005571,2817,4,4
1,0.042577,0.004849,2636,2,3
1,0.043861,0.005491,2531,2,3
1,0.045950,0.006535,2334,4,4
1,0.047170,0.007145,2432,2,3
1,0.047885,0.007503,2451,4,4
1,0.046548,0.006834,2620,2,3
2,0.054266,0.010693,2856,4,3
2,0.058835,0.012978,2481,4,3
1,0.046668,0.006894,2762,4,3
2,0.049431,0.008276,3138,4,4
2,0.054685,0.010903,3257,4,4
1,0.047747,0.007434,3358,4,4
2,0.051797,0.009459,3732,4,4
2,0.056168,0.011645,4668,4,3
2,0.056400,0.011761,6032,2,3
2,0.050462,0.008791,7427,4,4
2,0.053345,0.010233,8309,2,3
2,0.050289,0.008705,9184,4,3
2,0.052462,0.009791,10151,4,4
2,0.057222,0.012171,10594,4,3
1,0.048801,0.007961,11138,4,3
1,0.047397,0.007259,11158,4,4
2,0.051205,0.009163,11200,2,3
2,0.055789,0.011455,11096,4,4
2,0.052569,0.009845,10849,4,3
3,0.060382,0.013751,10498,4,3
5,0.081048,0.024084,12825,4,3
5,0.084679,0.025900,12956,4,4
6,0.095560,0.031340,13484,4,4
3,0.066046,0.016584,12349,4,3
20,0.240698,0.103909,13545,4,3
3,0.062872,0.014996,10965,4,4
4,0.073364,0.020243,10943,4,3
6,0.095817,0.031469,12962,4,4
6,0.094434,0.030777,13204,4,4
6,0.097143,0.032132,12103,4,4
7,0.100839,0.033980,8672,4,4
11,0.146236,0.056678,10278,4,4
9,0.121627,0.044374,13881,4,3
16,0.197028,0.082074,13535,4,4
13,0.162579,0.064850,10448,4,4
16,0.194080,0.080600,9923,4,4
16,0.193428,0.080274,14026,4,3
18,0.211739,0.089430,12703,4,4
14,0.177488,0.072304,9034,4,4
15,0.181346,0.074233,9569,2,3
